Data,IdPaese,IdFiscaleIVA,CAP,Comune,Provincia,Descrizione,Quantita,PrezzoUnitario,PrezzoTotale
2021-10-03,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 100 BOURBON JIM BEAM 40.0,1,11.89,11.89
2021-10-03,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL10 CRODINO VAP,1,4.0,4.0
2021-10-03,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G23 KINDER CEREALI T72,1,37.02,37.02
2021-10-03,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,SPENDI&RIPRENDI_20E,1,-20.0,-20.0
2021-10-03,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,SPENDI&RIPRENDI_20E,1,-20.0,-20.0
2023-05-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Consegnata a: 00001,-1,0.0,0.0
2023-05-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Ns. doc.(DTV) n.:1356/003 26/05/2023,-1,0.0,0.0
2023-05-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Barlotti mozzarella di Bufala 250 gr.,0,14.91,7.46
2023-05-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Barlotti bocconcino di bufala da 50 gr.,1,14.91,18.64
2023-05-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Burratina in bicchiere 125 gr vs 8 pz 1K,4,1.94,7.76
2023-05-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Fior di latte 125 gr vs 250 gr,2,3.34,6.68
2023-05-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Ns. doc.(DTV) n.:65/004 06/05/2023,-1,0.0,0.0
2023-05-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Burrata affumicata 125 gr. in bicchiere,9,2.47,22.23
2023-09-01,IT,06b9dc4c1da6,20124,MILANO,MI,"Canone concessione terminali pos periodo DA 01/08/2023  A 31/08/2023               5,00",-1,5.0,5.0
2021-12-22,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CERNIA (BIANCA) ATL. 1000/3000,4,19.99,87.56
2021-12-22,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 150 ACQUA VERA NAT. PET,10,1.14,11.4
2021-12-22,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,200MTX29CM ALLUMINIO ARO,1,13.29,13.29
2021-12-22,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 75 ACQUA PERRIER VAP,1,18.27,18.27
2022-05-27,IT,7a5ed5e8a0bb,20145,Milano,MI,Canone per abbonamento al pacchetto Cattolica Active Live Voice in riferimento Polizza n. 00000005104933007754 con periodo 31.05.2022 - 30.11.2022,1,23.77,23.77
2022-05-27,IT,7a5ed5e8a0bb,20145,Milano,MI,Diritti di frazionamento,1,0.71,0.71
2024-07-30,IT,23149869f757,142,ROMA,,CANONE TELEPASS,-1,1.5,1.5
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ORATA ALL. GRECIA 600/800,3,5.89,20.43
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 VALERIANA VASCHETTA MC,1,5.19,5.19
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PROVOLA AFFUM.MC,1,8.99,8.99
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"CL 70 GIN FIFTY POUNDS 43,5",1,21.87,21.87
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,150 BS DOLCIF.RISTORA LIGHT,1,3.09,3.09
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,150 BS DOLCIF.RISTORA LIGHT,1,3.09,3.09
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,150 BS DOLCIF.RISTORA LIGHT,1,3.09,3.09
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,150 BS DOLCIF.RISTORA LIGHT,1,3.09,3.09
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.99,9.99
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.99,9.99
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA  LEVISSIMA FRIZ.PE,6,1.44,8.64
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G480X2 PIADA ROMAGNOLA IGP MC,1,3.55,3.55
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G480X2 PIADA ROMAGNOLA IGP MC,1,3.55,3.55
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 45 COCA COLA PET,1,15.6,15.6
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 LEMONSODA LATT.,1,8.64,8.64
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 55 MORETTI FILTR FREDDO VAP,1,18.3,18.3
2021-03-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ZUCCONI CASSA (IT II),5,0.99,5.56
2023-03-21,IT,b3881b360177,20148,MILANO,MI,"Impianto 001376 Via Corridoni, 41 MILANO. Manutenzione  dal  01/03/23  al  31/08/23 per:",-1,0.0,0.0
2023-03-21,IT,b3881b360177,20148,MILANO,MI,ESTINTORE KG 006 POLVERE CE 34A 233BC,2,15.0,30.0
2023-03-21,IT,b3881b360177,20148,MILANO,MI,Registro delle attrezzature antincendio.,1,17.0,17.0
2024-05-10,IT,06b9dc4c1da6,20124,MILANO,MI,In riferimento al Vostro Documento n.45A del 10/05/2024: Servizi Elettronici - Fee a Transazione,136,0.2,27.2
2021-10-30,IT,c3a6d739b3d1,159,ROMA,,PEDAGGI AUTOSTRADALI,-1,5.74,5.74
2024-11-14,IT,aae234f9c3bb,30026,Portogruaro,VE,PROSECCO DOC SPUMANTE BRUT MILLESIMATO BIO 2020 L.04121CA,60,7.29,437.4
2024-11-14,IT,aae234f9c3bb,30026,Portogruaro,VE,PROSECCO DOC ROSE' SPUMANTE BRUT MILLESIMATO BIO 2020 L.04121CB,36,7.29,262.44
2023-04-03,IT,06b9dc4c1da6,20124,MILANO,MI,In riferimento al Vostro Documento n.32A del 31/03/2023: Servizi Elettronici - Fee a Transazione,121,0.15,18.15
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG.1 TRANCETTI TONNO OS ARO BS,1,6.53,6.53
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G800 TONNO O.O.CAPRI,1,6.82,6.82
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"KG 4,3 OLIVE NERE DEN. 28/32 1",1,5.76,5.76
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G200 FILETTI DI ARINGHE AFFUM,1,3.47,3.47
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,MT 300X30 PELLICOLA DOMOPACK,1,6.69,6.69
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G800 WHITE CHEESE CUBETTI ALBA,1,6.49,6.49
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,20SACCHI COND.NEUTRI 80X120 MP,1,5.91,5.91
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,LONZA SUINO ESTERO C/CORD SV,4,3.89,16.24
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL100 BITTER   CAMPARI 25.0,1,11.35,11.35
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL100 BITTER   CAMPARI 25.0,1,11.35,11.35
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,11,7.99,87.89
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 TERRES MID IGP ROSE HAYTI,1,2.39,2.39
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA VAP,1,12.96,12.96
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA VAP,1,12.96,12.96
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 G.GUIZZA SZA ARANCIA,1,3.78,3.78
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 G.GUIZZA SZA ARANCIA,1,3.78,3.78
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA GAS. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA GAS. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA GAS. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA GAS. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA GAS. S. ANNA PET,1,1.44,1.44
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,7.68,7.68
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL.50 ACQUA PANNA NATURALEPET,1,7.68,7.68
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 50 ACQUA VERA NAT PET,1,3.36,3.36
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 50 ACQUA VERA NAT PET,1,3.36,3.36
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 20 ANANAS COLUMBUS VAP,1,11.52,11.52
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA ZERO VAP,1,12.96,12.96
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,8.28,8.28
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,8.28,8.28
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA PET,1,8.28,8.28
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA PET,1,8.28,8.28
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG2 MOZZ FIORDILATTE 100G MC,1,6.0,6.0
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G160 BURGER DI PESCE SPADA,2,1.7,3.4
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL100 BITTER   CAMPARI 25.0,1,11.35,11.35
2022-06-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL10 CRODINO VAP,1,4.1,4.1
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,MORMORE MEDIT. 300/500,1,9.99,13.55
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 150 ACQUA VERA NAT. PET,10,1.14,11.4
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 ROERO ARNEIS DOCG IL POZZ,1,19.5,19.5
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 GAVI DOCG IL POZZO,1,21.11,21.11
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,A. L.LATE CAL 5 CASSA MC(ES I),10,1.19,12.47
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ZUCCONI CASSA (IT II),5,0.99,5.61
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL40 SUCCOSO ZERO FR MIX PET,1,7.92,7.92
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 NOBILE MONTEPULC T.GRAZIE,1,4.49,4.49
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 NOBILE MONTEPULC T.GRAZIE,5,4.49,22.45
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,152PZ ASCIUGAMANO PAC MP,1,20.9,20.9
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA NAT.S.BENEDET.PET,4,3.36,13.44
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 45 COCA COLA PET,1,17.04,17.04
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,C 150 ACQUA VERA FRIZ PET,4,1.14,4.56
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,152PZ ASCIUGAMANO PAC MP,1,20.9,20.9
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG5 LENTICCHIE GIGANTI MC,1,10.8,10.8
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 CHE GUSTO LA CROCCANTE,1,5.69,5.69
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G200 INS. ROSSA GOURMET,1,1.99,1.99
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G800 GAMB ARGENTINO L1 BORDO,1,10.9,10.9
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G320 UOVO OVOSAURO C/SORPR.,1,7.89,7.89
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G 150 KGS T3X128 BARBIE,1,7.99,7.99
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G220 K.GRAN SORPR. JUSTICE L.,1,9.69,9.69
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G190 UOVO WINX,1,5.99,5.99
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 TERRES MID IGP ROSE HAYTI,1,1.99,1.99
2021-03-27,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 TERRES MID IGP ROSE HAYTI,1,1.99,1.99
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 GIRASOLI RIC/SPIN MC,1,6.0,6.0
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,152PZ ASCIUGAMANO PAC MP,1,19.5,19.5
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,20SACCHI COND.NEUTRI 80X120 MP,1,4.29,4.29
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G125 MOZZARELLA FIORDILATTE MC,1,3.75,3.75
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,EDAMER KG3 CA,3,4.39,14.11
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,SHOPPER BIO 35X10X65 CASSE MP,1,0.16,0.16
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G200 RUCOLA VASCHETTA MC,1,2.59,2.59
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA    GUIZZA FRIZZ.,1,1.08,1.08
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA    GUIZZA FRIZZ.,1,1.08,1.08
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 75 SPUM.E.DRY MILLES CA ERN,1,11.94,11.94
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA    GUIZZA NAT.,1,1.08,1.08
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA    GUIZZA NAT.,1,1.08,1.08
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA    GUIZZA NAT.,1,1.08,1.08
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA    GUIZZA NAT.,1,1.08,1.08
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G800 CALAM INDOP PUL 10/20 IFQ,1,5.99,5.99
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G800 CALAM INDOP PUL 10/20 IFQ,1,5.99,5.99
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500PASTA SEM DECECCCALAMARATA,1,1.33,1.33
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500PASTA SEM DECECCCALAMARATA,1,1.33,1.33
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG5 LENTICCHIE MIGNON MC,1,10.29,10.29
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,A.VALENCIA CAL 5 10KG MC(ES I),10,1.69,16.9
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 100 APEROL  11.0 -    BARBI,6,8.09,48.54
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G250X2 LAVAZZA SUERTE,1,3.01,3.01
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G620 TONNO O.OLIVA CASTIGLIONE,1,5.59,5.59
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,BRIE CANTOREL KG1 CA,0,4.99,4.8
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G 1540 FARCIT. X TOAST MC,1,6.88,6.88
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"1/2 SPECK ARO KG2,5CA SV",2,7.86,20.64
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,BRES. S.FESA A META  ALPE 1P,1,17.32,17.77
2020-05-08,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,MOCIO SOFT +30%,1,4.99,4.99
2021-12-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,FRIGOVETRINA 737L.ANTA SCORR.,1,1550.0,1550.0
2021-12-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CONSEGNA >=90KG,1,85.0,85.0
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ML430 MAIONESE TD HELLMANS,1,1.43,1.43
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G220 PETIT PONT (VACCA),1,2.91,2.91
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,250PZ 25X25 TOV. APE ECO CLB,1,4.18,4.18
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,250PZ 25X25 TOV. APE ECO CLB,1,4.18,4.18
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL100 CAFFE  BORGHETTI 25.0,1,12.56,12.56
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50PIATTI COMP.QUADRATI 15CM MP,1,5.54,5.54
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50PIATTI COMP.QUADRATI 15CM MP,1,5.54,5.54
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50PIATTI COMP.QUADRATI 15CM MP,1,5.54,5.54
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG.1 TRANCETTI TONNO OS ARO BS,1,6.54,6.54
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"25X1,2MT TOVAGLIA TNT PANNA MP",1,18.89,18.89
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 200 ACQUA NAT.S.ANNA PET,1,1.92,1.92
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 200 ACQUA NAT.S.ANNA PET,1,1.92,1.92
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 200 ACQUA NAT.S.ANNA PET,1,1.92,1.92
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 200 ACQUA NAT.S.ANNA PET,1,1.92,1.92
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 200 ACQUA NAT.S.ANNA PET,1,1.92,1.92
2023-02-14,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G400 CIAMBELLA BICOL. GECCHELE,1,1.93,1.93
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,BRANZINO ALL. GRC.1000/1500 MC,1,14.13,20.97
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,BRANZINO ALL. GRC. 2000/2500MC,2,19.99,48.74
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 GRAPPA LIBARNA MOSCATO 41,1,10.0,10.0
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 GRAPPA LIBARNA MOSCATO 41,1,10.0,10.0
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 200 APERITIVO COLUMBUS 11.0,1,8.71,8.71
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 ROE CO WHISKEY 45,1,19.0,19.0
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 70 COPPER DOG WHISKY 40,1,19.0,19.0
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 MOZZ BUFALA DOP G125 MC*,1,11.75,11.75
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA VAP,1,13.44,13.44
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ZUCCHINE CASSA (IT II),5,1.29,6.45
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG2 FANTASIE GRANO  OREC.CASER,1,6.97,6.97
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE ZERO,1,9.0,9.0
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 CHIPS TRASPARENTI PAI,10,2.69,26.9
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA ZERO,1,9.0,9.0
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 TERRES MID IGP ROSE HAYTI,1,2.39,2.39
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 TERRES MID IGP ROSE HAYTI,1,2.39,2.39
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,6.99,6.99
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,POMO. DATT. R. PAD. MC (IT I),3,3.29,11.0
2023-04-01,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,8.4,8.4
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,OSTRICA CONCAVA FDC N.3 MC,4,7.99,31.96
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,SALMONE NORVEGIA (LEROY) 5/6,5,6.9,34.93
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,SALMONE NORVEGIA (LEROY) 5/6,5,6.9,35.19
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,OMBRINA BOCCAD. CRZ 3000+,3,12.49,48.44
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,BRANZINO ALL. GRC. 600/800 MC,2,9.5,21.72
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 SAMBUCA MOLINARI 42 PAT,1,9.39,9.39
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL100 MARTINI ROSSO,1,5.69,5.69
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 TOTAN GIG PAC TENT CRU MC,1,5.99,5.99
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 TOTAN GIG PAC TENT CRU MC,1,5.99,5.99
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,COPPA S/O DI SUINO SV,2,5.35,13.73
2024-10-12,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"PETTO DI POLLO KG2,5 ATM",2,5.86,15.78
